alternatives,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Attribute 10,Attribute 11,Attribute 12,Attribute 13,Attribute 14,Attribute 15,Attribute 16,Attribute 17,Attribute 18,Attribute 19,Attribute 20,Attribute 21,Attribute 22,Attribute 23,Attribute 24,Attribute 25,Attribute 26,Attribute 27,Attribute 28,Attribute 29,Attribute 30,Attribute 31,Attribute 32,Attribute 33,Attribute 34,Attribute 35,Attribute 36,Attribute 37,Attribute 38,Attribute 39,Attribute 40,Attribute 41,Attribute 42,Attribute 43,Attribute 44,Attribute 45,Attribute 46,Attribute 47,Attribute 48,Attribute 49,Attribute 50,Attribute 51,Attribute 52,Attribute 53,Attribute 54,Attribute 55,Attribute 56,Attribute 57,Attribute 58,Attribute 59,Attribute 60,Attribute 61,Attribute 62,Attribute 63,Attribute 64,Attribute 65,Attribute 66,Attribute 67,Attribute 68,Attribute 69,Attribute 70,Attribute 71,Attribute 72,Attribute 73,Attribute 74,Attribute 75,Attribute 76,PIs,Rank
2,0.9090909090909092,0.935064935064935,0.8571428571428571,0.935064935064935,0.8831168831168831,0.9220779220779219,0.8831168831168831,0.8961038961038961,0.8701298701298701,0.8831168831168831,0.9740259740259741,0.987012987012987,0.9220779220779219,0.8701298701298701,0.9220779220779219,0.987012987012987,0.9610389610389609,0.9480519480519479,0.987012987012987,0.9740259740259741,1.0,0.9610389610389609,0.8571428571428571,0.9090909090909092,0.9480519480519479,0.8571428571428571,0.8701298701298701,0.8831168831168831,1.0,0.8701298701298701,0.8831168831168831,0.9740259740259741,0.9740259740259741,0.935064935064935,0.9480519480519479,0.9480519480519479,0.8961038961038961,0.9090909090909092,0.8684210526315791,0.9295774647887324,0.9166666666666666,0.8684210526315791,0.9295774647887324,0.8918918918918919,0.9565217391304348,0.9850746268656716,1.0,0.9295774647887324,1.0,0.8684210526315791,0.8918918918918919,0.8918918918918919,0.9850746268656716,0.8684210526315791,0.9565217391304348,0.9041095890410958,0.8571428571428571,0.9041095890410958,1.0,0.9041095890410958,1.0,0.8684210526315791,0.9705882352941176,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9705882352941176,1.0,0.9041095890410958,0.8684210526315791,0.9705882352941176,0.9565217391304348,0.9705882352941176,0.9295774647887324,0.9705882352941176,0.9428571428571428,35.47149941742288,11.0
85,0.8831168831168831,0.9220779220779219,0.8961038961038961,0.935064935064935,1.0,0.9220779220779219,0.9740259740259741,0.9090909090909092,0.8701298701298701,0.987012987012987,0.8701298701298701,0.8701298701298701,0.8831168831168831,0.8701298701298701,0.8571428571428571,0.9090909090909092,0.935064935064935,0.8571428571428571,0.987012987012987,0.987012987012987,0.9220779220779219,0.8701298701298701,0.9610389610389609,0.8831168831168831,0.9090909090909092,0.8831168831168831,0.8831168831168831,0.9740259740259741,0.9740259740259741,0.8961038961038961,1.0,0.9480519480519479,0.987012987012987,0.9220779220779219,0.9610389610389609,0.8571428571428571,0.8961038961038961,0.8831168831168831,0.8571428571428571,1.0,0.8918918918918919,0.8918918918918919,0.9705882352941176,0.9166666666666666,1.0,0.8571428571428571,0.9565217391304348,0.88,0.8684210526315791,0.9166666666666666,1.0,0.9565217391304348,0.9565217391304348,0.9041095890410958,0.8571428571428571,0.9041095890410958,0.9295774647887324,0.9850746268656716,0.9705882352941176,0.9295774647887324,0.9705882352941176,0.9166666666666666,1.0,0.9428571428571428,0.9041095890410958,1.0,0.9565217391304348,0.8918918918918919,0.88,0.9166666666666666,0.9565217391304348,1.0,0.88,0.9705882352941176,0.9705882352941176,0.9850746268656716,35.46986033338331,12.0
9,0.935064935064935,0.935064935064935,0.9480519480519479,0.987012987012987,0.8961038961038961,0.8831168831168831,0.9090909090909092,0.9610389610389609,0.8961038961038961,0.8571428571428571,0.935064935064935,0.935064935064935,0.935064935064935,0.9480519480519479,0.9220779220779219,0.9220779220779219,0.9090909090909092,0.9220779220779219,0.8961038961038961,0.9480519480519479,0.9610389610389609,0.987012987012987,0.9610389610389609,0.9480519480519479,0.987012987012987,0.9220779220779219,0.8701298701298701,0.9090909090909092,0.9480519480519479,0.987012987012987,0.9740259740259741,0.8701298701298701,0.8831168831168831,0.9740259740259741,0.9480519480519479,0.987012987012987,1.0,0.9090909090909092,0.88,0.9041095890410958,0.9295774647887324,0.9295774647887324,0.8571428571428571,0.9166666666666666,0.8571428571428571,0.8918918918918919,0.88,0.8684210526315791,0.8571428571428571,0.8684210526315791,0.9041095890410958,0.9705882352941176,0.88,0.8571428571428571,1.0,0.9850746268656716,0.9295774647887324,0.9428571428571428,0.9565217391304348,0.9850746268656716,1.0,1.0,0.9850746268656716,0.9565217391304348,0.9166666666666666,0.9850746268656716,0.8918918918918919,0.9850746268656716,0.9041095890410958,0.9041095890410958,1.0,0.9041095890410958,0.9041095890410958,0.9166666666666666,0.9166666666666666,1.0,35.44867816648049,13.0
30,0.9740259740259741,1.0,0.9610389610389609,0.935064935064935,0.935064935064935,0.9220779220779219,0.8571428571428571,0.9220779220779219,0.8961038961038961,1.0,0.9090909090909092,0.9220779220779219,0.9480519480519479,0.9740259740259741,0.8571428571428571,0.9740259740259741,0.935064935064935,0.987012987012987,0.987012987012987,1.0,0.8831168831168831,0.8831168831168831,0.9610389610389609,0.987012987012987,0.9220779220779219,0.8701298701298701,0.9610389610389609,0.987012987012987,0.8571428571428571,0.987012987012987,0.8701298701298701,0.9740259740259741,1.0,0.935064935064935,0.9610389610389609,0.9480519480519479,0.9220779220779219,0.8831168831168831,0.9041095890410958,0.9565217391304348,0.9850746268656716,0.9850746268656716,0.9295774647887324,0.9705882352941176,0.9295774647887324,0.9295774647887324,0.9428571428571428,0.9850746268656716,0.9850746268656716,0.9041095890410958,1.0,0.8684210526315791,0.8918918918918919,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.8684210526315791,0.8918918918918919,0.9041095890410958,0.9850746268656716,0.9166666666666666,0.88,0.9166666666666666,0.9295774647887324,0.8571428571428571,0.9705882352941176,0.88,0.9428571428571428,0.9850746268656716,0.9295774647887324,1.0,0.9428571428571428,0.8918918918918919,0.9565217391304348,0.9041095890410958,0.8684210526315791,35.448470414704694,14.0
90,0.987012987012987,0.9740259740259741,0.9090909090909092,0.9610389610389609,0.9740259740259741,0.8831168831168831,1.0,0.9220779220779219,0.8831168831168831,0.935064935064935,0.9220779220779219,0.9090909090909092,0.9610389610389609,0.9480519480519479,0.9480519480519479,0.9480519480519479,0.987012987012987,0.935064935064935,0.9610389610389609,0.8701298701298701,0.9610389610389609,0.935064935064935,0.9090909090909092,0.935064935064935,0.935064935064935,0.9610389610389609,0.9480519480519479,0.9610389610389609,1.0,0.8701298701298701,0.8831168831168831,0.9090909090909092,0.987012987012987,0.8571428571428571,0.8701298701298701,0.8831168831168831,0.9090909090909092,0.8831168831168831,0.9295774647887324,0.9565217391304348,0.9565217391304348,0.8571428571428571,0.9295774647887324,0.8684210526315791,0.9850746268656716,0.9565217391304348,0.9295774647887324,0.8571428571428571,0.9705882352941176,0.9166666666666666,0.9705882352941176,1.0,0.9428571428571428,0.9705882352941176,0.9428571428571428,0.9565217391304348,0.9295774647887324,1.0,0.9850746268656716,1.0,0.8918918918918919,0.8571428571428571,0.9565217391304348,0.9565217391304348,0.9705882352941176,0.9850746268656716,0.88,0.88,0.8918918918918919,0.9705882352941176,1.0,0.9428571428571428,0.8571428571428571,0.9565217391304348,0.8571428571428571,0.9166666666666666,35.440226534740624,15.0
40,0.8701298701298701,1.0,0.9220779220779219,0.9740259740259741,0.987012987012987,1.0,0.9610389610389609,0.8571428571428571,0.8961038961038961,0.9090909090909092,0.8831168831168831,0.8701298701298701,0.987012987012987,0.9610389610389609,0.935064935064935,0.987012987012987,0.9480519480519479,0.935064935064935,0.8831168831168831,0.935064935064935,0.987012987012987,0.987012987012987,0.9480519480519479,0.935064935064935,0.9480519480519479,0.935064935064935,0.9740259740259741,0.9220779220779219,0.9480519480519479,0.9610389610389609,0.8961038961038961,0.9610389610389609,0.935064935064935,0.9740259740259741,0.9480519480519479,0.987012987012987,0.8961038961038961,0.8961038961038961,0.9705882352941176,0.9166666666666666,0.9041095890410958,0.9565217391304348,0.8918918918918919,0.9041095890410958,1.0,1.0,0.9166666666666666,0.9850746268656716,0.9705882352941176,0.9565217391304348,0.8918918918918919,0.9041095890410958,0.8684210526315791,0.9850746268656716,1.0,0.9295774647887324,0.9041095890410958,0.9041095890410958,0.9565217391304348,0.9295774647887324,0.9428571428571428,1.0,0.8571428571428571,0.9850746268656716,0.9565217391304348,0.9295774647887324,0.9295774647887324,0.9705882352941176,0.8918918918918919,0.9295774647887324,0.9166666666666666,0.8918918918918919,0.8571428571428571,0.88,0.9705882352941176,0.8571428571428571,35.4376734434946,16.0
3,0.9480519480519479,0.9610389610389609,0.9220779220779219,0.8701298701298701,0.9480519480519479,0.9480519480519479,1.0,0.9220779220779219,0.9740259740259741,0.935064935064935,0.8831168831168831,0.935064935064935,0.935064935064935,0.9480519480519479,1.0,0.9480519480519479,0.8571428571428571,0.935064935064935,0.9480519480519479,0.8831168831168831,0.9090909090909092,0.9090909090909092,0.9740259740259741,1.0,0.8961038961038961,0.9740259740259741,0.8571428571428571,0.935064935064935,0.9610389610389609,0.9090909090909092,1.0,1.0,0.9740259740259741,0.9480519480519479,0.987012987012987,0.987012987012987,0.9610389610389609,0.987012987012987,0.9850746268656716,0.88,0.8684210526315791,0.9295774647887324,0.8571428571428571,0.8571428571428571,0.88,0.9705882352941176,1.0,0.9428571428571428,0.9295774647887324,0.9850746268656716,0.9428571428571428,0.8571428571428571,1.0,0.9705882352941176,0.9705882352941176,0.8918918918918919,0.8571428571428571,0.9850746268656716,0.9705882352941176,0.9166666666666666,0.9705882352941176,0.9850746268656716,0.9565217391304348,0.88,0.9565217391304348,0.8571428571428571,0.9295774647887324,0.8571428571428571,0.9166666666666666,1.0,0.9295774647887324,0.9428571428571428,0.9041095890410958,0.9565217391304348,0.8684210526315791,0.8684210526315791,35.43708488642191,17.0
70,0.8831168831168831,0.8701298701298701,0.9610389610389609,0.9740259740259741,0.8831168831168831,1.0,0.8571428571428571,1.0,0.9740259740259741,0.9220779220779219,0.9610389610389609,0.8571428571428571,1.0,0.9610389610389609,0.9610389610389609,0.8571428571428571,0.9220779220779219,0.9480519480519479,0.9740259740259741,0.8571428571428571,0.987012987012987,0.8961038961038961,0.9480519480519479,1.0,0.987012987012987,0.935064935064935,1.0,0.9220779220779219,0.9090909090909092,0.935064935064935,1.0,0.987012987012987,0.9480519480519479,0.9740259740259741,0.9090909090909092,0.8831168831168831,0.8961038961038961,0.8961038961038961,0.88,0.9565217391304348,0.9295774647887324,0.9705882352941176,1.0,0.8571428571428571,0.9850746268656716,0.9041095890410958,0.9705882352941176,0.9850746268656716,0.8571428571428571,0.8918918918918919,0.8918918918918919,0.9041095890410958,0.9850746268656716,0.9295774647887324,0.8571428571428571,0.9166666666666666,0.9295774647887324,0.9705882352941176,0.9295774647887324,0.9565217391304348,0.9850746268656716,0.9295774647887324,0.9850746268656716,0.9565217391304348,0.9428571428571428,0.9850746268656716,0.9041095890410958,1.0,0.9565217391304348,0.9705882352941176,0.8571428571428571,0.9428571428571428,0.9295774647887324,0.8684210526315791,0.8571428571428571,0.8571428571428571,35.43310177415367,18.0
16,0.8701298701298701,0.9740259740259741,0.9090909090909092,0.935064935064935,0.987012987012987,1.0,0.9090909090909092,0.9090909090909092,0.8961038961038961,1.0,0.8961038961038961,0.9740259740259741,0.9480519480519479,0.8701298701298701,0.8571428571428571,0.9480519480519479,1.0,0.8961038961038961,0.9220779220779219,0.987012987012987,0.987012987012987,1.0,0.935064935064935,0.9480519480519479,0.9610389610389609,0.9740259740259741,0.9090909090909092,0.9480519480519479,0.9220779220779219,0.9610389610389609,0.9610389610389609,0.8831168831168831,0.935064935064935,0.9480519480519479,0.8571428571428571,0.9740259740259741,0.8571428571428571,0.987012987012987,0.9041095890410958,0.8918918918918919,0.9428571428571428,0.8918918918918919,0.9295774647887324,0.9705882352941176,0.9166666666666666,1.0,0.9166666666666666,0.9295774647887324,1.0,0.9850746268656716,0.9041095890410958,0.88,0.9565217391304348,0.9705882352941176,0.9850746268656716,0.8684210526315791,1.0,0.9565217391304348,0.8684210526315791,0.9041095890410958,0.9041095890410958,0.9705882352941176,0.8571428571428571,0.9166666666666666,0.9565217391304348,0.9850746268656716,0.9166666666666666,0.9295774647887324,0.88,0.8571428571428571,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.0,0.9166666666666666,0.88,35.41933530713145,19.0
23,0.9220779220779219,0.9610389610389609,0.8571428571428571,0.9740259740259741,1.0,0.8831168831168831,0.987012987012987,1.0,0.8831168831168831,0.8571428571428571,0.9610389610389609,0.9480519480519479,0.8701298701298701,0.9740259740259741,0.9480519480519479,0.9740259740259741,0.9740259740259741,0.935064935064935,0.935064935064935,0.8701298701298701,0.8831168831168831,0.935064935064935,0.8701298701298701,0.9480519480519479,0.987012987012987,0.9090909090909092,0.8831168831168831,0.9480519480519479,0.9480519480519479,0.987012987012987,0.8961038961038961,0.935064935064935,0.9610389610389609,0.9220779220779219,0.9220779220779219,0.8571428571428571,0.8571428571428571,0.9220779220779219,0.9428571428571428,0.8918918918918919,0.8684210526315791,0.88,0.9850746268656716,0.9041095890410958,0.9565217391304348,0.9565217391304348,0.9166666666666666,0.8571428571428571,0.9565217391304348,0.9166666666666666,1.0,1.0,0.9295774647887324,0.9705882352941176,0.9295774647887324,0.8571428571428571,0.9850746268656716,0.9850746268656716,0.88,0.9850746268656716,0.9850746268656716,0.8684210526315791,0.9705882352941176,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.8684210526315791,0.9850746268656716,0.88,0.8684210526315791,0.9705882352941176,0.9041095890410958,0.9565217391304348,0.9295774647887324,0.9705882352941176,0.9850746268656716,35.41880602038432,20.0
25,0.8831168831168831,0.8701298701298701,0.9480519480519479,0.9090909090909092,1.0,0.8831168831168831,1.0,1.0,0.9220779220779219,0.9610389610389609,0.9740259740259741,0.9740259740259741,0.9610389610389609,0.8571428571428571,0.8961038961038961,0.8571428571428571,0.8571428571428571,0.9480519480519479,0.9220779220779219,0.8961038961038961,0.9480519480519479,0.8701298701298701,0.935064935064935,0.9220779220779219,0.935064935064935,0.935064935064935,0.9090909090909092,1.0,0.935064935064935,0.8831168831168831,0.8831168831168831,0.9740259740259741,0.9740259740259741,1.0,0.9480519480519479,0.8831168831168831,1.0,0.9480519480519479,0.9166666666666666,0.9166666666666666,0.88,0.88,0.9705882352941176,0.9705882352941176,0.9850746268656716,1.0,0.9295774647887324,0.8684210526315791,0.8918918918918919,0.9428571428571428,0.8571428571428571,0.88,0.9166666666666666,0.8571428571428571,0.9428571428571428,0.8918918918918919,0.8571428571428571,0.8918918918918919,0.9428571428571428,0.9565217391304348,0.9705882352941176,0.9428571428571428,0.9428571428571428,0.9428571428571428,1.0,1.0,0.9295774647887324,0.8918918918918919,0.9850746268656716,0.9428571428571428,0.9850746268656716,0.9041095890410958,0.88,0.9166666666666666,0.9295774647887324,1.0,35.417103862164716,21.0
20,0.9090909090909092,0.8571428571428571,0.935064935064935,0.8571428571428571,0.9740259740259741,0.9740259740259741,0.8831168831168831,0.9090909090909092,0.8961038961038961,0.8831168831168831,0.9480519480519479,0.9220779220779219,0.9220779220779219,0.9740259740259741,0.8571428571428571,0.9090909090909092,0.8571428571428571,0.9610389610389609,0.9090909090909092,1.0,0.9220779220779219,0.9740259740259741,0.8831168831168831,0.9480519480519479,0.9740259740259741,0.9480519480519479,0.9220779220779219,0.8701298701298701,1.0,0.9740259740259741,0.9610389610389609,0.8571428571428571,0.9090909090909092,0.8571428571428571,0.9480519480519479,0.9740259740259741,0.935064935064935,0.9220779220779219,0.8684210526315791,0.9705882352941176,0.88,0.9295774647887324,0.8684210526315791,0.9041095890410958,0.8684210526315791,1.0,0.8918918918918919,1.0,0.8918918918918919,0.9166666666666666,0.8918918918918919,1.0,1.0,0.9705882352941176,0.9166666666666666,0.9166666666666666,0.9295774647887324,0.8918918918918919,1.0,0.88,0.9705882352941176,1.0,0.9850746268656716,0.88,0.8684210526315791,0.9850746268656716,0.8571428571428571,1.0,0.9041095890410958,0.9850746268656716,1.0,0.8684210526315791,0.9850746268656716,0.9428571428571428,0.8571428571428571,0.9295774647887324,35.41650767743509,22.0
88,0.9480519480519479,0.8961038961038961,1.0,0.9740259740259741,0.9090909090909092,0.9480519480519479,0.8701298701298701,0.935064935064935,0.8701298701298701,0.9740259740259741,0.9220779220779219,0.8571428571428571,0.8961038961038961,0.9090909090909092,0.8831168831168831,0.9090909090909092,0.9090909090909092,0.987012987012987,0.8571428571428571,0.8831168831168831,0.8961038961038961,0.8701298701298701,0.9740259740259741,0.8701298701298701,0.9740259740259741,0.935064935064935,1.0,0.8571428571428571,0.8961038961038961,0.8961038961038961,0.9220779220779219,0.9220779220779219,0.8831168831168831,0.8701298701298701,0.9480519480519479,0.8701298701298701,0.987012987012987,0.935064935064935,0.8571428571428571,0.9166666666666666,0.8918918918918919,0.9166666666666666,0.9041095890410958,1.0,0.9428571428571428,0.9166666666666666,0.9041095890410958,0.8918918918918919,1.0,0.9295774647887324,0.9705882352941176,1.0,0.9850746268656716,0.9428571428571428,0.9041095890410958,1.0,0.8571428571428571,0.8571428571428571,0.9565217391304348,0.9428571428571428,0.8918918918918919,0.9295774647887324,0.8684210526315791,0.9166666666666666,0.9041095890410958,0.9041095890410958,0.9705882352941176,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.0,0.8918918918918919,0.9705882352941176,1.0,0.9705882352941176,1.0,35.41267138971286,23.0
11,0.9090909090909092,1.0,0.987012987012987,0.935064935064935,0.8831168831168831,0.9480519480519479,1.0,0.935064935064935,0.8571428571428571,0.9220779220779219,0.8571428571428571,0.9610389610389609,0.8961038961038961,0.9740259740259741,0.9480519480519479,0.9090909090909092,0.8701298701298701,0.9740259740259741,0.987012987012987,0.9220779220779219,0.9090909090909092,0.9610389610389609,0.9090909090909092,0.987012987012987,0.8571428571428571,0.8571428571428571,0.9610389610389609,1.0,0.9480519480519479,0.8961038961038961,0.8831168831168831,1.0,0.935064935064935,0.9610389610389609,0.9480519480519479,0.8831168831168831,0.8701298701298701,0.987012987012987,0.8571428571428571,0.8918918918918919,0.8684210526315791,0.8684210526315791,0.9166666666666666,1.0,0.8571428571428571,0.88,0.9565217391304348,0.8684210526315791,0.8684210526315791,0.8571428571428571,0.9850746268656716,0.9850746268656716,0.9705882352941176,0.9428571428571428,1.0,0.9166666666666666,0.9295774647887324,1.0,0.9850746268656716,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.8684210526315791,0.8684210526315791,0.9166666666666666,0.9850746268656716,0.9705882352941176,0.9850746268656716,0.8571428571428571,0.9428571428571428,0.9705882352941176,0.9850746268656716,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9166666666666666,35.40642189659867,24.0
72,0.8701298701298701,0.8831168831168831,0.8701298701298701,0.9740259740259741,0.935064935064935,1.0,0.935064935064935,0.9480519480519479,0.935064935064935,0.987012987012987,0.9220779220779219,0.8571428571428571,0.8701298701298701,0.9480519480519479,0.9480519480519479,0.9610389610389609,0.9090909090909092,0.9610389610389609,1.0,0.8831168831168831,0.8961038961038961,0.8831168831168831,0.9480519480519479,0.9220779220779219,1.0,1.0,0.935064935064935,0.935064935064935,0.987012987012987,0.9090909090909092,0.935064935064935,0.9610389610389609,0.987012987012987,0.9480519480519479,0.935064935064935,0.9740259740259741,0.8571428571428571,0.9480519480519479,0.9428571428571428,1.0,0.9428571428571428,0.8684210526315791,0.8571428571428571,0.9850746268656716,0.88,0.9705882352941176,0.8684210526315791,0.88,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.8684210526315791,0.8684210526315791,0.9041095890410958,0.88,0.8918918918918919,0.8684210526315791,1.0,0.9565217391304348,1.0,0.9041095890410958,0.9850746268656716,0.9166666666666666,0.9565217391304348,0.9041095890410958,0.9166666666666666,0.9041095890410958,0.9705882352941176,0.9850746268656716,0.9565217391304348,0.9041095890410958,0.9295774647887324,0.9041095890410958,0.9705882352941176,0.8918918918918919,1.0,35.40115475047681,25.0
43,0.9220779220779219,0.8831168831168831,0.935064935064935,0.9740259740259741,1.0,0.9220779220779219,0.9610389610389609,0.8701298701298701,0.9220779220779219,0.8571428571428571,0.987012987012987,0.987012987012987,0.987012987012987,0.9610389610389609,0.9220779220779219,0.9220779220779219,0.9090909090909092,0.8961038961038961,0.9090909090909092,0.9090909090909092,0.935064935064935,0.9220779220779219,0.9740259740259741,0.9480519480519479,1.0,0.9090909090909092,0.9740259740259741,0.9740259740259741,0.8961038961038961,0.9480519480519479,0.9610389610389609,0.935064935064935,0.8961038961038961,0.9610389610389609,0.9090909090909092,0.8831168831168831,0.9220779220779219,0.8571428571428571,1.0,0.8918918918918919,0.8918918918918919,0.8684210526315791,0.9565217391304348,0.88,0.9850746268656716,0.8684210526315791,0.9850746268656716,0.9166666666666666,0.9166666666666666,0.9295774647887324,0.9705882352941176,0.9041095890410958,0.9041095890410958,0.9295774647887324,0.88,0.9295774647887324,0.9166666666666666,0.9428571428571428,0.9565217391304348,0.9295774647887324,0.8918918918918919,0.9041095890410958,0.9705882352941176,0.9565217391304348,1.0,0.88,0.9428571428571428,0.9705882352941176,0.9705882352941176,0.9850746268656716,0.8684210526315791,0.9166666666666666,0.9705882352941176,0.9565217391304348,0.9428571428571428,0.8918918918918919,35.39748174671973,26.0
81,0.8831168831168831,0.9090909090909092,0.8961038961038961,0.9610389610389609,0.8571428571428571,0.935064935064935,0.8701298701298701,0.8961038961038961,0.8571428571428571,0.8701298701298701,0.9480519480519479,0.9610389610389609,0.8961038961038961,0.9740259740259741,0.9480519480519479,0.8701298701298701,0.9090909090909092,0.9220779220779219,1.0,0.9480519480519479,0.935064935064935,0.9480519480519479,0.8961038961038961,0.8961038961038961,0.8701298701298701,0.935064935064935,0.9090909090909092,0.987012987012987,0.8831168831168831,0.9610389610389609,0.8831168831168831,0.9220779220779219,0.8831168831168831,0.987012987012987,0.8571428571428571,0.9480519480519479,0.9740259740259741,0.8571428571428571,0.9705882352941176,0.8571428571428571,0.9565217391304348,0.9565217391304348,1.0,1.0,0.9166666666666666,0.8684210526315791,0.9705882352941176,1.0,0.9565217391304348,0.88,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9428571428571428,0.9850746268656716,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348,0.8684210526315791,0.9041095890410958,0.9565217391304348,0.9041095890410958,0.9565217391304348,0.9850746268656716,1.0,0.9428571428571428,0.9041095890410958,0.8918918918918919,0.9705882352941176,0.9041095890410958,0.8571428571428571,0.88,0.8918918918918919,0.9565217391304348,0.9428571428571428,35.39020697435159,27.0
78,0.9220779220779219,0.9740259740259741,0.9610389610389609,0.9740259740259741,0.987012987012987,0.9220779220779219,1.0,0.935064935064935,0.987012987012987,0.9480519480519479,0.935064935064935,0.9090909090909092,0.9740259740259741,0.935064935064935,0.9090909090909092,0.9090909090909092,0.8701298701298701,0.935064935064935,0.9090909090909092,0.8701298701298701,0.9220779220779219,0.8701298701298701,0.987012987012987,1.0,0.9740259740259741,0.9090909090909092,0.8571428571428571,1.0,0.9740259740259741,1.0,0.987012987012987,0.9610389610389609,0.8961038961038961,0.9480519480519479,0.9480519480519479,0.935064935064935,0.9740259740259741,0.987012987012987,0.9705882352941176,0.9166666666666666,0.8571428571428571,0.8571428571428571,0.9850746268656716,0.9041095890410958,0.9428571428571428,0.9041095890410958,0.9041095890410958,0.8571428571428571,0.9565217391304348,0.9705882352941176,0.8684210526315791,0.9041095890410958,0.9850746268656716,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.8684210526315791,0.9295774647887324,0.8571428571428571,0.9166666666666666,0.9850746268656716,0.9041095890410958,0.9705882352941176,0.88,0.9565217391304348,1.0,0.9565217391304348,0.88,0.88,0.9295774647887324,0.9850746268656716,0.9428571428571428,0.8918918918918919,0.9850746268656716,1.0,0.9565217391304348,35.38822213181151,28.0
99,0.9090909090909092,0.9480519480519479,0.9090909090909092,0.8571428571428571,0.8961038961038961,0.9090909090909092,0.987012987012987,0.9090909090909092,0.987012987012987,0.9090909090909092,0.9480519480519479,0.9480519480519479,1.0,0.9480519480519479,0.935064935064935,0.8571428571428571,0.8831168831168831,0.8701298701298701,0.8831168831168831,1.0,0.9740259740259741,0.9610389610389609,0.8961038961038961,0.9610389610389609,0.8961038961038961,0.8961038961038961,0.9740259740259741,0.8831168831168831,0.9090909090909092,0.8701298701298701,0.9740259740259741,1.0,0.9480519480519479,0.8961038961038961,0.9740259740259741,0.8701298701298701,0.9090909090909092,0.8701298701298701,0.8684210526315791,0.8684210526315791,1.0,0.8684210526315791,0.9850746268656716,0.9166666666666666,0.9295774647887324,0.9705882352941176,0.9565217391304348,0.9705882352941176,0.8918918918918919,0.88,0.9565217391304348,0.8684210526315791,0.9166666666666666,0.9166666666666666,0.9850746268656716,0.8918918918918919,0.9565217391304348,0.9428571428571428,0.9705882352941176,0.8918918918918919,0.9705882352941176,0.88,0.9850746268656716,0.9041095890410958,0.9041095890410958,0.9565217391304348,0.9166666666666666,0.9705882352941176,0.8571428571428571,0.9705882352941176,0.9850746268656716,0.9565217391304348,0.9850746268656716,0.9295774647887324,0.8918918918918919,0.9565217391304348,35.38789294856101,29.0
37,0.8571428571428571,0.9220779220779219,0.9610389610389609,0.8571428571428571,0.9090909090909092,0.9090909090909092,0.8701298701298701,0.935064935064935,0.9740259740259741,1.0,0.8961038961038961,0.9740259740259741,0.935064935064935,0.8831168831168831,0.9480519480519479,1.0,0.8831168831168831,0.8701298701298701,0.9480519480519479,0.9090909090909092,0.9220779220779219,0.9480519480519479,0.8831168831168831,0.987012987012987,0.9090909090909092,0.8961038961038961,0.987012987012987,0.9480519480519479,0.9480519480519479,0.9480519480519479,0.8571428571428571,0.9090909090909092,0.8961038961038961,0.987012987012987,0.9090909090909092,0.9220779220779219,0.8571428571428571,1.0,0.8684210526315791,0.88,0.8918918918918919,0.9295774647887324,0.9295774647887324,0.9850746268656716,0.9705882352941176,0.8918918918918919,0.9565217391304348,0.88,0.9850746268656716,1.0,1.0,0.9428571428571428,0.9295774647887324,0.88,0.9041095890410958,0.9295774647887324,0.9166666666666666,0.9166666666666666,0.9565217391304348,1.0,0.9428571428571428,0.9705882352941176,0.9295774647887324,0.9166666666666666,0.9041095890410958,0.8684210526315791,0.9041095890410958,1.0,0.8571428571428571,0.9166666666666666,0.8684210526315791,0.9295774647887324,1.0,0.9565217391304348,0.88,1.0,35.36970914301447,30.0
